business_id,name
742D-FQL6glg1ek71G4R2w,Philadelphia Steak & Hoagie
l9oTh1HKQt_o4SN63cNNMw,Starbucks
ksuxxeP_V73Y4iKPeLq77A,La Salsa Cantina Mexican Fare
jqDkZNJDo4oHYP8zHbSBBw,Las Vegas Exotic Limos
xsjvDoJr3Zx6nq4xE3Aqhg,Truk-N-Yaki
Uvl6FkQv4x2KPEGot_kTzw,Barrio Latino
hrNIDao4XnOhrv7aaFehTg,Marco's Pizza
fNldo9xOxo-av2_1Q4U9JQ,Fatburger
6bU4NFkXbdbvnQBDa9-nfQ,Fiesta Filipina Cuisine
qL9CBB9lwY0ftdUcqVMUgw,Salsa Loca Mexican Grill
TNjlLA1DdH75TX_J_XQSRw,Cuban Sylvain Bakery
4uiijOUDzc-DeIb2XcKW_A,Khotan
8EU78DspV7ORFRXr9BPxuA,Chicago Cravings
S1N5-ZXwR4fUIPs6dLnBYQ,Hue-Thai
px2l_fl2_LlVthj50T7o2g,China Joe's
BSGy3c4voXZ5ntOi2fJwjg,Panini Cafe
wRmPV-RvcqcjeyUeOaJQCg,The Bass Cafe Grill & Terrace
C2tt_-1YE4X2T7azXEF7IQ,Costco Food Court
5O7qB4gNmr3NgdYAuYbP4Q,Indian Curry House
4FaRTjXXFdfs1Nn29V9kAg,KoKoRo Ramen
8yjGIa9pv2AWaWqxlt4DDA,Cana Latin Kitchen & Bar
TU2Vt9nRhVSBMVTAivy9Ug,Coney Island Gourmet Hotdogs
qWflasEfK2strQg5Ulcz4w,Brewskes Bar & Grille
36ckWelVitpgX16g7lecqA,Canaletto Ristorante Veneto
miLGfOp3gvO2y3nMv--1Qg,Rockin' Baja Lobster
joKG-MSwMJdR_OFm4J1WTA,Le Thai 2
NFOj3uboFzeNF5X-dWUd_w,Ming's Table
w7_1xM_WNf8nh2w-tzfAyQ,Volcano Grille
FVospBWddyS7IpbEuFSqgQ,LBS Patty Wagon
dlNMXG9-BWsPGom0_lCCNQ,Perú Chicken
pzhjeutsSFcFEDbLp67oeg,El Cochinito Contento
N0CoaG3cBrTGm2ecLYSzqA,Lotus of Siam
aUCJt0FluWAxkOd8s7TkWQ,In-N-Out Burger
zqQ9yqNh0EtCIXATGlBS0A,LTO Pizza & More
u_8cVZyxh0J468zEZUjNDQ,Pin-Up Pizza
JuO9QpkdmbTS95GSXh4dZw,Phillips Seafood
w12x7UBSSRsdbp3ZqguG3Q,The Palm Las Vegas
pfmr8R3WH8RXqW0W6D8ffQ,Lombardi's Romagna Mia
lQ9VmIWvM6v-rONPkYX8aQ,Alex
YNDxeeRUARbd8GRnscJSvg,Panevino Italian Grille
5l-yKN13VwfPwuSiBIqdJQ,Farmer Boys
uyTHJd8s12u8kQBEpCyxuA,The Bagel Cafe
5G4Tg_hBfUGilQWj2lj8IA,Port of Subs
-Jo0rJr2mZxBVgaJqDs-TQ,Chiamaka Food
w_Cw1-80276SAhHw2LJqFQ,WingNutz
N3zuaqGESF5iZsi_md9c1Q,Tasty BBQ Kitchen
2s1JuKtL1jPzM9Tmg13CLA,Senor Blues
hLu4q64lPvF--9gd58lcPg,Noble Roman's Pizza
6WE1SLCq_gUzJGQpglYM9A,Pizza Hut
BxRTF1hmGAzMzkTDsEp2gw,Panera Bread
5gv6AqHXfi3gJV4fb432Vw,Little Italy Pizza
5NUHLYoZS_iCp2JSt5tQZQ,Mr B's Bar & Grill
F3oDNZGUJBIHHy4wQ5jRGw,Dairy Queen
RsulP7fZ_36iBhElfKFjAg,Domino's Pizza
OHXnDV01gLokiX1ELaQufA,Teriyaki House
4k3RlMAMd46DZ_JyZU0lMg,Ramen Sora
hV4j36jlyeBwTW_9uQiTjQ,U.S Fried Chicken Halal
_XM07jbQGliVPwnAfyyGUA,Yafo Kosher Restaurant
FOw8d87D581CltNjk6t52g,Betty's Diner Cyber Cafe
SaL2YDKT96zHqxlaq7mJbw,Porchlight Grille
OD71MBxh6lhoPx09zcepng,Shake N' Burger
os_m94NtcG7JQg095WdggQ,Groundswell Tabletop Game Cafe
F7E3qP0oz_SuVGZGL0D8Zw,Ristorante Italiano
lfgTv3MpQr9vIp79zuhAfg,Big Mess Bar-BQ
01SiPgdiOskMC5bUJoyy_g,Winchell's Pub & Grill
GscGQdN5p48OfiNXr4QKsw,Stirfry Republic
U3wxnGKk2H4uhBkRmXWGZA,The New Orleans Connection
qRymrsLmlA34bC8PvNoujg,Market Grille Cafe
J7KlrDFrriWoRkIUVNRPbg,Tacos N' Ritas
YRyYbOSwvHkZsZOLv98oQg,Estiatorio Milos
hECDS3dN8mDml8CCYN_MaA,Don B's Steakhouse
SMRg_KiTXeUb6xYlB98ocQ,Neonopolis
74C1z6cqEdvJVgETTcEodw,Portofino by Chef Michael LaPlaca
SpeZAJN0ACO_m3Z4mcqwpA,Social Life Pizza
_YIC05xpnIMIkn5LVwKf9w,Popeyes Louisiana Kitchen
d2u9WS_CM6OUZZCNrfyqZg,Woo Che Asian Grill
UbjXRe-Ku_MWpX27vtIEFw,Domino's Pizza
PXS-ptzCqz26yG-mfqUWGA,India Masala
7BZ2NdkysVLgWScSEvhILQ,chow.
Xensz-o7iwV1jDhYCP8SBw,Caribe Café
0jJfQEWEe-6ODl62XSynDw,Haggen Food & Pharmacy
uuGL8diLlHfeUeFuod3F-w,Tom's Urban
9J-Vg2-uqjreSRtITaDlMg,Odyssey Pizza
LFhF2la-C_vrNrQRz5GnIA,Burger King
j84mrl1I2c6mU4ltS3ofGQ,Omelet House
gBy6UXTpoSHhW6qd15XU0g,Lakes Lounge
zOhc6cRn1UgNy7EiAdJ2Rw,Chuck E. Cheese's
cAtaU6ZjkyJKvuFeJj-6-A,Captain's Cove
6nbPXEjmBnDtsgM_YNwGjw,Island Flavor
j9qC2kxTFcgApOjQ0kvuVQ,The Maple Tree
xlJqe1gSZz9C2-87mRA8TA,McDonald's
4iLbq_AUiWtsSKHFpG5cbQ,Food Factory
V4E09shHwjNdiclExeiYLg,Tower Suite Cafe
bD9f8IT_-7d_Y0n2R24kUg,Kristofer's Steak House
I6IOs1NVUf3d2OQB4TyKSw,BaBa's Chinese Kitchen
1XeI5PX5RxvFlaAHBKRUYA,Bowl of Heaven
keBXqRRumQA-A5m4K7Zq5w,Lulu's On The Move
3rj1qpgFvkRWtAka17mhEQ,Mimi's Cafe
KBA0yGsblufetQgs6Sm_nQ,Mariscos 7 Mares Mexican Restaurant
qMOyKuyZpFH-Lmszd3Mn-A,Al Dente
gZFjmwpGXJK5YGnS3bjflg,Port of Subs
lcsfb0Sz5vzpBVShDsu2gw,Pt's Pub
YX0L4eC69rH_0S4DT2u6Pw,Noble Romans Pizza
UANNbspNsQEFUay5nALZYw,Roberto's Taco Shop
x_L9NCBxx4Mb4cOnnRMibw,Double Yoke
BrvDRqQkoFG3B7szaZsRtg,Spicy Crawfish
vATbGMxLd9cZ3VY_GZAIJw,Cariba Charlie's
zYKNDLEExBNKQQrW6vvz_Q,Rockin Crawfish
nbO2S-63XuihPXjJS_7XaA,Prima Pasta
sgtF_x5ppBbIXRUE8XrmVg,Sticky Iggy's
bgx6gYdktqEoQwBdo5lRbA,Serrano's Mexican Restaurant
6UqOXFic_vu2JLGuu8YD6A,Cheers Bar & Grill
fOFkU3gc9ekFiP9FWRgYTA,BaBa's Chinese Kitchen
g9iIBuh-g4ld3w3kUWLMqw,Radio City Pizzeria
-IWsoxH7mLJTTpU5MmWY4w,Pho Kinh Do
wIz5nWZ-0LfgAq5N2Nu1dg,Big Beef Noodle
MmW1-h6o79XhhO_qutIZ_Q,Starbucks
8menaxER6kxM_Lyi5tBmSA,Subway
H-05-lRUJDUNDgYgaw7bXA,IHOP
uu5AtMrz_94e8kk4Gixg9Q,Jollibee
5qK5rJxwo0cjP3vTf3lkSA,Little Caesars Pizza
QGAv-8tj5i4m4G-HDMnIbA,The Griddle Café
ir91fFZwnjgBnYCnrqNd6Q,Burger King
OYHpqY6-3C-wXR-uPbHhwA,Honey Cakes Cafe
iiIXOU0L-KUCjuNES2e6Cw,Rubio's
hDzUXPiU85z0YujIIEy06w,Bar Louie
odYdARplahqW4XbXU4drKg,Tacos Los Toritos
XWxYHSld0T2TfANwt1KmqA,Cafe Americano
xd3RB4q2Ermmdz41i7RWuQ,Jack in the Box
Mv2SeBkY0DASmwO1-mM-iQ,Las Mkt
ZLcTzccbEoNkp5_EGKMUnQ,Citrus at the Downtown Grand Pool Deck
-_yEVC3_3M6YOsamYfNFEw,Jason's Deli
07jQarxKd_8J_AJHD5YBqQ,Muscle Maker Grill - Las Vegas
QCCVxVRt1amqv0AaEWSKkg,Esther's Kitchen
GJ_bXUPv672YwNg4TneJog,China Poblano
5OqrwhtZ3mcmUSwLINZTWQ,Blossom
nW27OMU438BjZF64lj97sQ,Pho 90
sHsjBV5_kuuC2aU2PuSlUg,Jaburritos
5QsW4RdCrDhVuDHnlgnCuA,Carefree Catering
fsTyQVRjkR7tPGI_FzfCKA,Arby's
HAjZ4ZJrJqtVVyilMYQZzQ,Thai Place
c5N-XCk-ntpyYRsYkwH7kA,Bar Code Burger Bar
fvWMTH2uMQXIvWSFf5wi4A,Burger King
s-QHEBYI2c2VuOQdEi0qPQ,Taco Bell
dK9aepfn_fmKa1wCGxIUkQ,Olay's Thai Express
m1RrPKgNleBoGYdnRRhmGw,The Pods By Wolfgang Puck
PZsHMiTYy8BDWZNBZKLDxg,Mood Restaurant
S4PgRQ6tw7vyoTl5YynagA,El Rancho Restaurant
RnAb4KkRDmWUBWhhZhugZQ,Ohana Hawaiian BBQ
UkkIsIYoO0xF2LoysO_upA,R Steak & Seafood
7re6iyJY2v4Zb3x3hJnkaA,Cadillac To Go
sjmXmCXAvvNDVTTKuXKuJw,Pullman Grille
7NucoWCjPzZyRPjsVR28xQ,Bonanno's New York Pizzeria
SSWrPxJQ7ezB17OGwLUkWQ,UR Sweet Madness
Hsn3CYnTsrQ2nJzTKefDQA,Pho Saigon 8
7vHvQCjPq5pWj7Rio1A--w,Blue Fin Sushi & Roll
V9klA6JGT6Fz2UpVP_7sBw,The Buffet at Monte Carlo
zf1h0aVL8-Jl91F-mDxZEg,Encore Players Lounge
NieVNg1pP-PPeGUsdpy9BA,Pinot Brasserie Bakery
faPVqws-x-5k2CQKDNtHxw,Yardbird Southern Table & Bar
4xioa5IWUTYEepxCiqRMtw,McDonald's
wZvSsHFU0NdyQ03625kh6g,Capital Seafood Restaurant
oYPpWHgsjcIt-tUzGXk_eA,Sammy's L.A. Pastrami & Burgers
AgMBY5tKMaFnFA2S6Vf22A,Capriotti's Sandwich Shop
KoqiR3YN3mhbyuUWYIhuIw,T-Bird Lounge & Restaurant
dlpVK3a2Xfn6jtq5-soAfw,Ono Sushi
tVzgYjAI1Y_oDHmbJRyxTA,East Boy
QJR4qBUHegWEozSQrGmBPw,Olives
9-cVW8wSRoE6Nmnc7v0uUA,Pantry - 24 Hour Kitchen
25wTaO0_Rk-GLb4k2uMs0Q,AquaKnox
HnQVDNGFWOS5zle0dhpOkw,Baja Taco
gCx6B1rYx1qWWh-4WhudVQ,Mac's Kitchen
RGmBfqdFb0giLPG-SZbQUQ,Christy Candy Shop
6GlGdRX8JaG9alaqZAOaTQ,Arby's
mS_dBSMFiDJn4UVc0iv6Hg,Mexipanese
FKnIIONBcfdPSVW-r5_zfw,Naked City Pizza
uz77ng57t-sFnEjKbTAPrQ,Tsunami Asian Grill & Sushi Bar
Mnf10SaW1-8O3zVF_S16Dg,The Sporting House Bar & Grill
X3s0BN02lS6EigSnJaSyDw,Teriwoki
Vk1-8BhzJdZYiZjXPFwgEQ,Pt's Pub
xM37qm9Wbc-hOAS7-Xse7g,Kaiseki Yuzu
gqcJHVFCPeBRGnDf8bFzMw,Outback Steakhouse
jtQqg_96doTihYzLCC3x3A,Carl's Jr.
9iNZ2o5jt-zpdMoAOgd7_g,China Kitchen
u-67zd1ImTv3EEr5kIdWrA,House of Blues - Music Venue
5SZe-u0hyquuipQL5lbg_g,Yatai Japanese Grill & Pub
WgvJcTe_RdlIfnvxEzn2Mg,Roberto's Taco Shop
RdUsJhX11B0gENNc4Ml5vw,Sausagefest
V8wvvaOaRFqrjuPqVPuMjw,Pita's
rM73z7YU9M-U0HLP62XCZQ,Arby's
PL3cimEUfNHlenOGSOAdJg,KUMI by Chef Akira Back
cwyGmQIRSH-o56GKfyRNvg,Jack In the Box
ljsrEYijtyt6CZIuyyMcnA,Smashburger
KrcXBdIlqJ4tiaWNqketug,Social Table
oyvgnAu7mSR5HCr433lTKw,Einstein Bros Bagels
q3SXDX-a-T_DMU2h2CJzcg,Fuddruckers
LQNrsH1ctqV256-v5v4jdQ,Sunnys Chicken & Fish
FLlupvZjaiPw42Rj8sUFfQ,P'Dubs BBQ
fHM09_y3QX3n4a_bIFbk_w,Grand Lux Cafe
CD8SypuJm1vSfxcZRExzAQ,Pho Thanh Long
LH-DYCy9v3kM4JRtpcquxw,Silk Road
awI4hHMfa7H0Xf0-ChU5hg,The Oyster Bar
G-5kEa6E6PD5fkBRuA7k9Q,Giada
3cHL1r5w2oLYH-veijtweA,Public House
cHPhtFqvkQ9hpr_ka-sLow,Costco Food Court
8yY7tAd-qrjC0Ineby0cPA,Marbella Tapas
0G83H_zoum-Q4bWU2olTqQ,Bonjour Bakery & Deli
tFTzpmc1Z_KfG75uCm_c5A,Los Compadres
UcIrRf2mWgqqlg-HNoDl0A,China One
69SHzcXpZCuLwCG1X4l4_Q,Fountains Brunch
djDktbXvOwaJhuk5whLlOQ,Cheesesteaks Etc
vbVJzKDhHlhMnKRpES5QzQ,Chengdu Taste
S4xzKrDov_QbC5zNyTOEyw,Grape Vegas
4d9BIUYJwAsMfMrH_0vdDQ,TGI Fridays
pf3kPNPGA15kggbgL92UXg,Macayo's Mexican Restaurant
ssksLNNDZZfh_ydI78kDfg,J & J Szechuan Cuisine川味坊
kANF0dbeoW34s2vwh6Umfw,Dairy Queen
ri8oXRCZSTswLuGjN4pqBg,TIG BBQ
hk7BUC8zi7xXPo2GGU4v7w,Hookah Palace
vFWYJFEEp-HeO7bsJOyEZA,Barefoot Bob's Beach Bar & Gaming
SGPjYRy6x7R5ZlGa_nrskg,Ranch House Kitchen
ZFyJ83LJkkO1dP82kzXKNg,Raising Cane's
9PIC380tmNYpIC3z5cvcNA,Is Sweet
OMbjJPku6q8dmkgpXC7vtQ,AJ's Steakhouse
qS6J-sxyrP45d-8LbIhWKg,El Rincon de Los Remedios
YTqtM2WFhcMZGeAGA08Cfg,Mariscos Playa Escondida
rx1AEnleVRWMNz6vB-YhfQ,China One
wD7Qg9eounsAtUZjlMZOuA,China Pantry
SwlY-14bP08sG248yfoBgQ,Dona Norma Restaurant
hh-N1r9O1JpvzGw1mp0bKw,Rock'N'oodles
rkVTKhUDO-VtrIu8esB75g,Tiger Wok & Ramen
bzUSbd9YLoK3egnTkXFd1Q,Sholay
APIbThZ8PYfWsdK4Z0D5Rg,Subway
MXC9pwIxovWUc9yu1F8OxA,Sushi Twister
Md8XLs5FUhSnUodFEVqYWQ,Carmine's Pizza Kitchen
uKlkVuZ5F8QoGbgVQKqH1A,Firkin On Paradise
COgwFthJpS4We16W5Gf4lw,Pamplemousse Le Restaurant
q4v-I9j1v7WqtxR12uEMxQ,Beach Hut Deli
PSMJesRmIDmust2MUw7aQA,Yogurt In
QWgGaMiZ7XxaJ6NMDCSthg,El Rey Del Machete
I_SW8XCxWtwUfC1ow6QLrw,New York City Bar & Grill
UrhPr4uPoqKrYVANaroqgg,Taco Bell
dJS3iH-odljqWS9MKEFsBA,Johnny Rockets
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe
gS0CcaNcmiU18nLqqELhUQ,Palio
l1UfMEHHQni1ewUY5xe_QA,Cemitas Poblanas  Mi Chula Puebla
llifBVCFAnr124WdKXmtLg,Ali Baba Cuisine
1nM-ES-xVqL0yQGTCwtd-Q,Thai Taste
ABtCLFoIEH26T2Ij-FQjag,Roly's Bakery
qVO3l9Q0-KVQE7W9JL9ePw,Greenland Supermarket
df5IJWW0-C4AJDCS9AwtbQ,L.A. Italian Kitchen
icsmeOong1Ac5AcwKKuqgQ,Fukuburger
S-oIZWzHhTRF3iqqQMvYoA,Ori'Zaba's Scratch Mexican Grill
esBRj9uPRzwxaW4Lz1XGLA,Oyster Bar
yXeduTn7Q7BfNIS6SInpRg,Insomnia Munchies
JIpkbdQitnD1A5jfyz6xDg,Miles Bake Shop & Hawaiian Foods
dfRAK2mgdHbL2_YsFqtCdQ,Cheyenne Saloon
zlHSnkKKZLtkaX9CljvryA,Firefly
PsdWWQE_9GrfmCNfz2yW4g,The Angry Butcher
EIeU3coTP9V2qcmHhr60Yw,Port of Subs
MsxXvGps1fjERgIQa0NtRw,A & L's Family Restaurant
vjhB95c5nOXflNoyq_jKzw,Nacho Daddy Henderson
xDvl_i1g1HCJ4EmIRmwfqg,Denny's
yBxzqKXHhvNVaFnEOd4f7Q,Great Wall Chinese Restaurant
1uDUisf3ro5V3vC60cxfFw,Mr. Cooker
d2IDbGP7tT8C6vBtxdpmLg,Baja Fresh
IYydfjUO5kb-N4KwSPlEcA,Mo's Race Day Cafe
LJN4A-Wr95ee-Ihurzs36Q,Quiznos Subs
gK_8-iwivfBEuouSWyzMBQ,Wing Heaven
F0fEKpTk7gAmuSFI0KW1eQ,Cafe Mastrioni
_-VLl6JjZ7av3MwzjpHilQ,Ichi Màs Truck
diwRPVKeYiUJ9tqlr1orAg,Taco Bell
Zzl4ffV9kFY3yOSSgyRUBQ,Binion's Gambling Hall
amwEhW6y9PZtq5ZYNJhQBA,Barcelona Tapas Restaurant
XdhJ7PjfMjBmZwvKikWlkA,Seattle Dan's Pizza
0xdpv5CPpbUUch7JKBG98Q,Sirio Ristorante
AMTNJbYbu0OMMAkx4meQxw,Circo
mbP_JseHO2JvFdD6sS8j0Q,Noble Roman's Pizza Slots A Fun
NUpRBNSWuhRQ2tze3-A-Ng,Buffet Roundtable
ODXNf0npAv--JbyzBaLxoQ,Lobster Chowder Company
TMqkeXpVZyA124uApAwpFA,Hollywood Noodle Thai Cuisine
Q7m8G4579-XYKV3LMW8V7g,Kaizen Fusion Roll and Sushi
o0aGMe0ukXSJgd4QefM6cQ,Red Lobster
1fG7Xg4dLzcKIApzJiXtXw,Tae Heung Gak
z3UY-ohjuIsyVmy69GGVhw,Garden of the Dragon
-P8dGzSVhJi-5oZ-8U2y0w,Cannery Row Buffet
S1Bs_x9aHFFZozwJLCNTgQ,Chicken Bonz
HZRT8xygRscGvDYYx2EkQQ,Ori'Zaba's Scratch Mexican Grill
9SHoWGXsGOCa5hOjBOzPtg,China Joe's
6TSpAuUdmo2UEn9emgd8xg,Simply Pure by Chef Stacey Dougan
U_alp6u2EM2hBaOqidZY0Q,Holo Holo
qdFDQXLgADqmWKEdlojM9Q,The Little Kitchen Cafe
IGYlCWnhjTg8QHvnaxpagA,Nina's Cafe
WHdmQ-zPYYTJUqaUOfNpkQ,Dairy Queen
jJ2ca6wqp_YwTsdAWzplkQ,Ted's Sushi Burrito
yZsrD8DK3Cl03nachAOr3g,Dream Cafe & Hookah Bar
UzeU5WjMdvjnsfTFX8YrRA,Texas Bbq Cafe
d4iX947_lcV0jWHprdMKYA,Pork & Beans
iUozl3nJ8rfYwff81Rsw2Q,Sultan's Grill
3c6U5CdxsN_6Gpc6dqTylg,Chicken Connection
UTXNr62dGSK-tet8OeXUcQ,Yard House
zblKqBFWq7HMACwacMpzig,Truffles N Bacon Café
1LOr_-vGiVMNod08H9T-1w,Sunset Pizzeria
E2inSSpEOeOnC1reFPC2-w,Pho Kitchen
O1VAzQBO-HwPFAyrXtGKAw,Ras Hookah
On8O41uCKj1GfF1Bt4S2Lg,Sonic Drive-In
ZhLSAiRj9kANxf8m2SBfRA,Lucki Thai
DZN44_XFktITlIUec4H69w,Chicago Tasty Dogs
EH6syFxDg7SXPrsqyg-DGw,The Emergency Room Lounge
44xBONbuMSghULXXEnl-Lw,L & L Hawaiian BBQ
nvh-zGYHKwIUiPTgwhIScA,Taco Bell
shSYKGuSzXpctURCR9kCFQ,Cebu Inasal
QuIHYWB9l3NtyWETwwpCaQ,H&H BBQ
iUg-giEl5nINQoc6yau5yQ,Primarily Prime Rib Restaurant
FykLjv4tIq618q8F2pvTKg,Krazy Buffet
tvu6MBZKZKHz17cbF1zIZA,Pho Khong Ten
dCUuzw3R2rPqKyN2Zl9zRw,Fiamma Italian Kitchen
BBJ6Y9Kb2-luoBFBfc8o9w,California Noodle House
eSLwC2iFJOU4UWXyuPiTpg,Hennessey's Tavern
Qf6EnIzKqhXQg4YNkVAqHQ,Red Lobster
PpD_gfjcw5nsjRmFeAR3_Q,Nanay Gloria's Filipino Fast Food
y4ETe3DkcIjjr_eyeg5U5g,Cornish Pasty
qd6bzLnddkogYbVj7SfcBg,Super Burrito
V6rzs-QgnuW1CdOn-23nNw,Southern Style Eatery
0InA3Ffj8MxyQV9hgsyYcQ,Novecento Pizzeria
6PqYwabO2g1r2ZB7eImOiw,Olive Garden Italian Restaurant
KhvwEXKJXRTgcJRNmJNhsA,China Wan Wan
B7qQmqD9H2UoOpShmHTfZw,Soulfish Poke
mFqRAO2k3xoiSOEz-Ek6Ag,Wendy's
U_1uPKky-ocxGBvLpkMFOQ,Taqueria El Capullo
OdkdPXjzrSvx5XW2t4pS2A,Robo Duck Truck
ytYtMuk0URV6tk9m0zhDoA,Little Caesars Pizza
cw8oFCL0BxCQCwwAr8DOOw,Hick's H&H BBQ Pit Stop
zW0a510NN0P2n4tqKeIRBw,Taco Bell
KBKE7XTLLe2uUqmzuYUyHQ,Verdi Restaurant & Pizzeria
ZW0EGqx6jeBe_7ihmLykBQ,Jimmy John's
eiRH93Z6CbVekyyiE0BZFw,Street Foods - Food Trucks
ez9y1xXuY-oLRFtfJMopmQ,Blue Agave Cantina
-Pv-3Moxm6is6COkQIA7Kg,Bropards
hPtLBHnfTjIefcnwZh48jA,Joe's Crab Shack
6Ege_N9uJ-rtKIs1TNA8aQ,Jack in the Box
1WsXLCPRP2EZ9KoBRTkSbw,Pt's Gold
kBRJd804JAu7BDn6pnqGMA,Mack Bros Bakery Cafe
1ZJz840L496LAmQdeDv0WA,Pinches Tacos
9QtHDX71JnaQbmzWWVbi-A,Quark's Bar & Restaurant
LwXo16VrGPhhOWc_Wj7ifw,OM Restaurant
7Wr0piSMGiq5qy5opiLNrA,Cabana Grill
_28WWtPWNYlxzl-GY9Gvog,Spicy City
cRtPP-AKezf0m94W-aisYA,Green Leaf
IImZFNzX4cP84rFsyb-9mQ,Noodle Shop
wRHGn5Hc6Oizlappi3SmMQ,Orange Julius / Dairy Queen
K7fip0nDFFdCC7OCnNOotQ,Hyde Bellagio
-qYuPncpK8elgD-6Qx3v7A,Flock & Fowl
pGXxLgzrGOIN44w_eb_E2g,K's Bbq
SAYba72hNAaohnBN1f__aA,The Grill
PVR4H9qPN8eLc9o6l6_nSw,A Cut Above Restaurant
biFv9mXsP0V4omBUy1Z-MA,Pizza Hut
COevwLqo4kTOXZGqXvs5yQ,Mojito Hut
RMEYQsiGJaol3sxufqwnnw,Home Turf
WM33kyvA8XfiL8lk2I2vcA,McDonald's
FFolUMaFqs8vdu9ybE4-IA,Sammy's Woodfired Pizza And Grill
WcbWMC4EpGJa-x7Ig3MQLg,Hummus Bar
O_YSJEMk2GzcmnwXWBj74g,McDonald's
2bK1ng2mnRdtTh_BDNGmIg,North End Pizza
Fb7QbeQVasGej9GPIL2koA,Jade At the Palazzo
4bqbAhYZQeokD3zqN77XLA,Nestle Toll House Cafe by Chip
PitHcnxTKCANz1VYwVtWkg,Breeze Cafe
dMEo-GjWAmTVzq3_qeQX2g,Wendy's
FmjU2ZrFQGP7ecy7ZAt3Lw,Big Daddy's Barbecue
kBfz-4wxdyNb3OOip3e2xw,Sushi In Summerlin
Ltx8EbTGiUlWLzZeoCzBXQ,Larson Air
zjvnqTjBp56NhMp1GrlO5g,Mingo Kitchen & Lounge
ZRZlPFSn782DbSSXPb-i3w,Emperor's Buffet
75lNzRwmjHpuMwSaNxrMBw,Muncheeze
V96iWEiPOMLOSQgO4x2rfQ,White Castle
5_MrPFw9E0cMJ1Q0DJFZOQ,Tilted Kilt Pub & Eatery
oXoVJ0xKv82cBo9U6oEjlQ,Chayo Mexican Kitchen + Tequila Bar
fIaDNl_mv6Oz3Ro4sil_Qw,El Steak Burrito
N0apJkxIem2E8irTBRKnHw,Wolfgang Puck Bar & Grill Las Vegas
SZD6OTT1cc-ZznfAoyKudw,Culichi Town
QUxzvPrcWSXCKtYcneXIVA,Rubio's
zpoZ6WyQUYff18-z4ZU1mA,The Goodwich
hAKz92Nyvyh05qIE6wpWHg,Tropical Smoothie Cafe
6H8xfhoZ2IGa3eNiY5FqLA,Trattoria Nakamura-Ya
pF7994Vz1kuReP9f-4HOng,El Pollo Loco
lDr1pXOU75er2vmFigQc7w,Nathan's Famous
lF34YS1bt4Jvl4a1ZIafDw,Quiznos
HmsCerK_rub0Ulo0aC0f9A,Hanabi Sushi and Rolls
cUpdeZJawIwOl6G21z7CzA,Giordano's
Ql0iiHl2xpIwtkuC255Wiw,John's Incredible Pizza Company
VONg0lyHm7fUdARWjkkjCQ,Las Enchiladas Demama
pCG8zf1IAnc9NFdPYJKdnQ,Cheffinis Hot Dogs- THE CART
wK9FufvwR6LGhpts8o_ayA,Taco Bell
4X0KWUPcD2EkHN83aa4cXg,Blondies Sports Bar & Grill
VG0nWxGsPixYLsyi49gyxQ,Hugo's Cellar
cbA8b483BnGjfyYi_aQLYQ,Wana Taco
V3G5Jxs02jjS_CDLvv-rWg,Carl's Jr.
KfyHN1LYS32ZPZ2AaGZZfg,Subway
gdtZA3sVQ5Hk-3oPBArdLA,Ori'Zaba's Scratch Mexican Grill
tstimHoMcYbkSC4eBA1wEg,Maria's Mexican Restaurant & Bakery
gCFf_GFUjgCSVcUe9yrphA,Robertos Taco Shop
MZjw8RBI7dBC6G7jkQFEmA,Zingers
saWZO6hB4B8P-mIzS1--Xw,Kabob Palace
f1ZKauu7dCB6iplmKqplAQ,Hong Kong Garden Seafood & Dim Sum Cafe
SsN-SaGGkJn2Qm-jSDQ4aQ,Trevi Italian Restaurant
X2qnigcKuTWL7x9fS2ZUdw,221 Wine Bar
JzmJCDSJ_35kJgAlxcZDqQ,Panda Express
jjJ06LdxITpFaz_EQaEvWQ,Vegas Drink And Grill
QXV3L_QFGj8r6nWX2kS2hA,Nacho Daddy
z2CVPfaG8C_rydUZCcsqbw,Ramen Hashi
TVbVii4EUQt9DG7y698zIw,ARIA Café
wGSx98wpsI7dijynSNxR1A,Los Amigos
r1J-N3jdagwifLT_mD73Kg,Corduroy
p6cPotjmAeI-o66BcKIoLQ,Nina
TRjROoIwqKg76ZS53DN-Ww,Roberto's Taco Shop
ei7S4WnSWzu18XwE8PDOtg,Vogue Restaurant & Bar
XAOOeEtTOlyRKdeX8cmAsQ,Newport Cafe
A4zLP5AyKEEHQr_dWEZKig,Cleo
YcBwAXYRqitWrDuvPEaWew,Peking-Express Restaurant
zdcesxBdjljRgS0QmCgkBg,Bagelmania
nzUvzv8fOuEioaOlL1G2uw,Sandai Sushi
-_TSaVr53qiEGqMkwyEMaQ,Parsley Modern Mediterranean
k1q9f7aJ2TsoSbeA8Qm1aA,Lao Sze Chuan
fZM-vnMe00UbFbbo03uSDQ,Mrs Geez Southern Home Cooking
apATPHcdiWr-Tgywu6mvHg,Roberto's Taco Shop
xmeEyBVC5zN-FCX5qZviIQ,Chopstix Express
N8D-5-fW7EkBdKjNYGhu0A,La Cave Wine and Food Hideaway
n0tnioUYabmpBrTwmIq08Q,Pt's Gold
L16ly2UGc9j4qO3Id8Gx3A,Chef Kennys Asian Vegan Restaurant
